id,current_title,current_date,decision,final_decision,proposed_title,proposed_date_iso,review_required,evidence_level,confidence,status,result_bucket,reasoning_short,recommendation
e947d6e2-bd86-436a-8b92-23ca92b30fb7,"Tortuga, repaire de pirates",1630-01-01,KEEP_ACCEPTABLE,REVIEW,"Tortuga, repaire de pirates",1630-01-01,true,C,0.6,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"L'information de 1630 comme début de l'établissement de Tortuga comme repaire de pirates est plausible, mais difficile à confirmer avec des sources directes et fiables. On garde l'entrée avec un niveau de confiance faible.",Conserver l'entrée avec un niveau de confiance faible. Rechercher des sources plus solides confirmant l'année exacte.
fb19ea34-ee9a-4bed-91e0-65da2d10d716,Réapparition de la frappe privée de monnaie,0884-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"L'événement décrit est plausible et la description est cohérente avec le titre et la date. L'absence de sources externes vérifiables diminue la confiance, mais l'événement semble acceptable en l'état.",Ajouter des sources externes pour renforcer la confiance dans la date et la description de l'événement.
59e3565f-f6bb-40ec-96a4-5916ee861bf2,Naissance de Jésus,0001-01-01,REVIEW,REVIEW,Naissance de Jésus,,true,C,0.5,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date de naissance de Jésus est incertaine et sujette à débat historiographique. L'année 0001 est arbitraire et non sourcée. Nécessite une expertise historique.,"Nécessite une expertise historique pour déterminer si une année peut être raisonnablement inférée malgré le débat historiographique. Pour l'instant, aucune année ne peut être confirmée."
e8a3c52b-4cff-4466-ac1b-674f7e47bef6,Première exposition Gutai à Tokyo,1955-01-01,REVIEW,REVIEW,,,true,C,0.5,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date de la première exposition Gutai à Tokyo n'est pas confirmée. Les sources actuelles ne permettent pas de valider la date de 1955-01-01.,Rechercher des sources fiables qui confirment la date de la première exposition Gutai à Tokyo.
810a14a7-5969-4513-aaff-c82be51ab8a2,Mise en place de mesures économiques en France pour stabiliser les finances face au premier choc pétrolier,1974-01-01,UPDATE_TITLE,REVIEW,Politique de rigueur économique en France suite au premier choc pétrolier,,true,B,0.8,INSUFFICIENT_EVIDENCE,absence_de_singularite,The original title describes a process rather than a specific event. The proposed title is more concise and focuses on the policy itself. The description supports this change.,"Update the title to reflect the policy itself. Keep the date as is, as it represents the beginning of the policy implementation."
f4239b6d-9678-432b-819d-82518ef81b49,Invention du bathyscaphe par Auguste Piccard,1948-01-01,UPDATE_TITLE,REVIEW,Invention du bathyscaphe,1948-01-01,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,The title is more concise and standard without mentioning Auguste Piccard. The date remains consistent with the description.,Keep the event with the updated title. Verify the exact date of the invention with more specific sources if possible.
9eb12c14-dc74-4848-bc79-d987730493e3,Premier hôpital psychiatrique de Valence en Espagne,1409-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"La date de 1409 pour la fondation du premier hôpital psychiatrique à Valence n'est pas confirmée par les sources actuelles. Les sources disponibles concernent la bibliothèque publique de Valence, située dans l'ancien hôpital, mais ne fournissent pas d'informations sur la date de fondation de l'hôpital lui-même.","Rechercher des sources fiables (articles académiques, ouvrages d'histoire de la médecine, archives hospitalières) qui confirment la date de fondation du premier hôpital psychiatrique à Valence."
d05a41ee-74bb-4a23-b63b-7ed94fc7bde5,Pétrarque couronné poète à Rome,1341-01-01,UPDATE_DATE,UPDATE_DATE,Couronnement de Pétrarque comme poète à Rome,1341-04-08,false,A,0.9,INSUFFICIENT_EVIDENCE,preuve_insuffisante,Le couronnement de Pétrarque a eu lieu le 8 avril 1341. Plusieurs sources concordantes confirment cette date.,Mettre à jour la date de l'événement avec la date précise du 8 avril 1341.
3be1a606-f0d1-4676-b4e9-218fc5c04a88,Paiement par Charles le Chauve d'un tribut aux Normands pour épargner Paris,0852-01-01,UPDATE_BOTH,UPDATE_BOTH,Siège de Paris par les Vikings,0885-11-25,true,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"L'événement décrit correspond au siège de Paris par les Vikings, qui a débuté le 25 novembre 885. La date et le titre actuels sont incorrects. Les sources Wikipedia et Wikidata confirment cette date.",Mettre à jour le titre et la date avec les informations correctes.
7a3518d2-3acf-40f1-85f6-c80d61153a13,Création de l'Université de Barcelone par Alphonse V,1449-01-01,UPDATE_BOTH,REVIEW,Fondation de l'Université de Barcelone,1842-01-01,true,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"La date de fondation communément admise est 1842, contredisant la description actuelle qui mentionne Alphonse V (XVème siècle). Le titre est plus clair sans mentionner Alphonse V.",Modifier la description pour qu'elle corresponde à la date de fondation de 1842.
dddc3233-649e-41ff-a3ed-c9a74bfba87a,Création de SOS Racisme – précurseurs et contexte,1980-01-01,UPDATE_BOTH,UPDATE_BOTH,Création de SOS Racisme,1984-01-01,true,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La description mentionne la création de SOS Racisme en 1984. Le titre est plus clair sans la mention des précurseurs. De nombreuses sources confirment la création de SOS Racisme en 1984.,Mettre à jour le titre et la date avec la création effective de SOS Racisme en 1984.
bead95cd-38cd-40c0-8ffb-f07ca64f04ce,Grande famine en Irlande,1845-01-01,UPDATE_TITLE,REVIEW,Grande famine irlandaise,1845-01-01,true,A,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,"Le titre actuel est ambigu car il existe plusieurs grandes famines. Le terme ""Grande famine irlandaise"" est plus spécifique et courant.","Remplacer le titre par ""Grande famine irlandaise"" pour plus de clarté et de précision."
f4b673eb-a5dd-4564-b45c-2bda000f9cad,Retrait massif des Normands à la suite d'une importante famine,0892-01-01,UPDATE_TITLE,REVIEW,Retrait des Normands de France,0892-01-01,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Le titre précédent était trop long et contenait une date. La famine est la cause, mais le retrait est l'événement principal. Simplification du titre pour plus de clarté.","Vérifier si d'autres événements similaires de retrait des Normands ont eu lieu en France à d'autres dates. Si oui, il faudra envisager une formulation plus générale ou un regroupement."
bc06cd30-2d21-4f7a-b7da-978854c517f1,Naufrage de la Santa Maria,1492-01-01,UPDATE_DATE,UPDATE_DATE,Naufrage de la Santa Maria,1492-12-25,false,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La description mentionne Noël 1492 comme date du naufrage. Plusieurs sources concordantes indiquent que le naufrage a eu lieu le 25 décembre 1492.,Mettre à jour la date avec le 25 décembre 1492.
7ff1e23b-29cd-4822-9680-b56d9f3176b3,Invention du gouvernail d'étambot en Chine,1180-01-01,REVIEW,REVIEW,,,true,C,0.5,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"La date et le lieu de l'invention sont plausibles, mais nécessitent une vérification plus approfondie. La source actuelle est insuffisante pour confirmer l'information.",Rechercher des sources plus directes et fiables qui confirment l'année exacte de l'invention du gouvernail d'étambot en Chine. Vérifier si d'autres sources mentionnent cette invention et sa date.
76c4457a-2ad1-4d57-b547-0f5cd9415575,Construction du château de Buda,1247-01-01,KEEP_ACCEPTABLE,DELETE,,,true,B,0.8,INSUFFICIENT_EVIDENCE,absence_de_singularite,"The title is acceptable and in French. However, it refers to a construction process rather than a single event. The description is consistent with the title.",Keep the title as 'Construction du château de Buda' but acknowledge that it represents a period of construction rather than a single event.
3cb99d26-30dd-4db0-8b94-8357e4987abd,Grande sécheresse de l'Adrar,1388-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date de 1388 pour la sécheresse de l'Adrar n'est pas confirmée par les sources disponibles. Il faut trouver une source fiable qui confirme cette date.,Rechercher des sources fiables confirmant la date de 1388 pour la sécheresse de l'Adrar.
b2a6338b-9af5-48c2-bfb5-dceca32b672e,Wang Shuhe compile le Mai Jing (Classique des pouls),0266-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"La description situe clairement l'événement pendant la dynastie Jin (266-280 après J.-C.). L'année 266 est plausible, bien que non confirmée. Le titre est clair et correspond à l'événement décrit.","Conserver la fiche en l'état, en notant l'incertitude quant à la date exacte. Pas de sources directes trouvées pour confirmer la date précise, mais la cohérence interne est bonne."
47cbdbc7-c087-404b-9d24-eb7a29c476d3,Création du vaccin contre le paludisme,2021-01-01,UPDATE_DATE,UPDATE_DATE,,2021-10-06,false,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"L'audit précédent a identifié la date du 6 octobre 2021 comme date de recommandation par l'OMS du vaccin RTS,S/AS01 (Mosquirix). Cette date est cohérente avec la description et est étayée par plusieurs sources.","Mettre à jour la date de l'événement avec la date du 6 octobre 2021, date de la recommandation de l'OMS."
b077055c-91bb-4b5e-bf79-94e708c42441,Fondation de la Société linnéenne de Londres,1788-01-01,UPDATE_DATE,UPDATE_DATE,Fondation de la Société linnéenne de Londres,1788-02-26,false,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date de fondation de la Société linnéenne de Londres est le 26 février 1788. Plusieurs sources concordantes indiquent cette date.,Mettre à jour la date de fondation de la Société linnéenne de Londres au 26 février 1788.
bf9ed04d-ced3-4d44-a1ac-ec9c9b154fea,Expédition d'Abd al-Rahman en Aquitaine,0728-01-01,KEEP,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"La description correspond bien à un événement historique connu. Le titre est clair et en français. La date semble correcte d'après la description. Bien que les sources fournies ne confirment pas directement l'événement, la description est cohérente avec le contexte historique de l'époque.",Conserver l'événement tel quel. Rechercher des sources supplémentaires pour renforcer la confiance dans la date.
df90806a-c1da-43c4-9ac1-3d0173941697,Prise de Kiev par Oleg,0882-01-01,UPDATE_TITLE,REVIEW,Prise de Kiev par Oleg de Novgorod,,true,B,0.8,INSUFFICIENT_EVIDENCE,preuve_insuffisante,"Le titre est amélioré pour préciser qu'il s'agit d'Oleg de Novgorod, ce qui rend l'événement plus univoque. La date est correcte et cohérente avec la description.",Conserver la fiche avec le titre mis à jour. La date est déjà correcte. Rechercher des sources supplémentaires pour renforcer la preuve.
40f6df8f-0528-41b9-8a9d-dd7b470d8d5c,Invention du chronomètre de marine par John Harrison,1759-01-01,UPDATE_DATE,REVIEW,Invention du chronomètre de marine par John Harrison,1759-01-01,true,B,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Bien que le développement ait pris plusieurs années, 1759 est l'année où John Harrison a présenté son chronomètre de marine (H4) qui a réussi les tests de précision en mer. Plusieurs sources confirment cette date comme un jalon important.",Vérifier si 1759 correspond à la date de présentation du H4 ou à une autre étape significative dans le développement du chronomètre.
4d322669-0e1f-4dc9-888b-96bc489e3489,Catastrophe de l’usine AZF de Toulouse – préparation du site,2001-01-01,UPDATE_BOTH,UPDATE_BOTH,Catastrophe de l'usine AZF,2001-09-21,true,A,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,"Le titre actuel fait référence à la préparation du site, qui n'est pas l'événement principal. L'événement principal est l'explosion. La date doit être mise à jour à la date de l'explosion.",Mettre à jour le titre à 'Catastrophe de l'usine AZF' et la date à '2001-09-21' pour refléter l'événement réel.
1efb1855-1400-4912-aec8-0e47d7bf0a21,Prise de Barcelone aux Musulmans d' Espagne,0801-01-01,UPDATE_TITLE,REVIEW,Prise de Barcelone,,true,B,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Le titre actuel est maladroit. Le titre ""Prise de Barcelone"" est plus standard et correspond à un événement unique en 801. La description est cohérente avec cet événement.","Vérifier si ""Prise de Barcelone (801)"" est préférable pour éviter toute ambiguïté avec d'autres prises de la ville."
f9f33bd5-dc2a-4428-a820-010e4f237575,Début de la construction de Qutub Minar à Delhi,1192-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,"L'audit précédent a proposé des modifications, mais le titre actuel est acceptable et clair. La description correspond bien à l'événement.",Conserver la fiche telle quelle.
9a8d5824-85ec-4185-a35a-e0e747b5ca98,Edit de Saint-Germain-en-Laye sur la Réforme,1562-01-01,UPDATE_DATE,REVIEW,,1562-01-17,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,Plusieurs sources concordantes indiquent que l'Édit de Saint-Germain a été promulgué le 17 janvier 1562. La description est cohérente avec cet événement.,Mettre à jour la date avec le 17 janvier 1562.
86066506-ec28-463a-8184-b96052db4fc6,Première école pour filles en Nouvelle-France,1684-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,L'audit précédent a conclu à un manque de preuves concernant la date. Les sources actuelles concernent une école différente. Il faut trouver des sources fiables qui confirment la date de fondation de la première école pour filles en Nouvelle-France.,"Rechercher des sources externes fiables (archives, publications historiques) qui confirment l'année exacte de la fondation de la première école pour filles en Nouvelle-France. Vérifier si l'établissement a un nom officiel."
f8c06080-7210-44f9-8b52-297cd1002025,Plan de modernisation des forces armées françaises,1950-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"The previous audit and the current sources do not provide sufficient evidence to confirm the date or the existence of a specific 'Plan de modernisation des forces armées françaises' in 1950. The provided Wikipedia articles are about the French Armed Forces in general or the Armed Forces of Haiti, and the Wikidata entr…","Conduct further research to find reliable sources that explicitly mention the 'Plan de modernisation des forces armées françaises' and its launch date. Look for official documents, historical analyses, or academic publications that discuss…"
0fedbe14-30e6-471e-83ec-f065996ed1e9,Première de la Messe en si mineur de Bach,1749-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date de première de la Messe en si mineur n'est pas confirmée. Wikipédia ne fournit pas de date précise pour la première représentation. Il faut vérifier d'autres sources.,"Rechercher des sources fiables (musicologiques, biographies de Bach, etc.) qui mentionnent la date de la première de la Messe en si mineur."
062eefb8-6d31-4a83-8a0a-f3bf8b152ae8,Création du RMI : Le Revenu minimum d’insertion est instauré par le gouvernement Rocard,1988-01-01,UPDATE_BOTH,REVIEW,Création du Revenu minimum d'insertion (RMI),1988-12-01,true,B,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,Le titre est amélioré en supprimant la référence au gouvernement Rocard. La date est mise à jour selon la loi du 1er décembre 1988. Le titre est plus clair et précis.,Confirmer la date exacte de la loi du 1er décembre 1988 instaurant le RMI avec une source primaire (Journal Officiel par exemple).
da3ec925-9532-4fa6-bada-48bf9815cb46,Excommunication de Robert II le Pieux pour bigamie,0997-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,L'événement est plausible et la description correspond au titre. L'absence de sources solides est le principal problème.,Conserver l'événement. Une recherche de sources plus approfondie pourrait augmenter la confiance.
db501852-16b9-4d2c-892b-5823ede2e06e,Découverte de la ville de Dholavira en Inde,1967-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date de découverte de Dholavira (1967) reste incertaine. Les sources actuelles ne confirment pas cette date avec certitude.,Effectuer une recherche approfondie dans des publications archéologiques ou des articles scientifiques pour confirmer la date de la découverte de Dholavira. Consulter des bases de données archéologiques.
34d064fa-4873-4a4e-a4ba-0c4c5fdf8ab8,"Igor Ier de Kiev assassiné, Olga régente se venge",0945-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.9,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"L'audit précédent a proposé un titre plus concis, ce qui est une bonne idée. Cependant, le titre actuel est acceptable et informatif. La date est correcte et la description cohérente. Pas besoin de modifier.",Conserver l'événement tel quel. Vérifier si des sources plus solides peuvent confirmer la date de l'assassinat.
330167f0-ed31-4088-908a-d534a364b43f,Fondation du premier club d'échecs à Londres,1725-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,L'audit précédent a identifié des sources non pertinentes (Tottenham Hotspur). Il est nécessaire de trouver des sources fiables concernant l'histoire des échecs à Londres pour valider l'événement et sa date.,"Effectuer une recherche approfondie de sources historiques spécialisées sur les échecs à Londres au XVIIIe siècle pour confirmer l'existence et la date de fondation du premier club d'échecs. Privilégier les ouvrages d'histoire des échecs, …"
fa932a9d-6d44-4502-9d71-2881ba14b3a3,Saint Louis mène la septième croisade,1248-01-01,UPDATE_BOTH,REVIEW,Septième croisade,1248-08-28,true,B,0.8,INSUFFICIENT_EVIDENCE,absence_de_singularite,"L'événement décrit le début de la septième croisade. Le titre est simplifié pour être plus générique et correspondre à l'appellation standard. La date est ajustée pour correspondre au jour du débarquement de Saint Louis à Chypre, point de départ de la croisade.",Mettre à jour le titre et la date pour correspondre au début de la septième croisade.
cde608cc-57ad-4728-9557-5c1937415ba5,Bougainville à Tahiti,1768-01-01,UPDATE_DATE,REVIEW,Arrivée de Bougainville à Tahiti,1768-04-05,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Plusieurs sources secondaires indiquent une arrivée en avril 1768, avec le 5 avril comme date la plus fréquente. Nécessité de vérifier avec des sources primaires.",Vérifier la date exacte de l'arrivée de Bougainville à Tahiti avec des sources primaires ou des ouvrages d'histoire maritime.
1032f44d-56e6-432c-8ac3-55c56d899324,Renforcement du statut des Juifs par le régime de Vichy,1942-01-01,UPDATE_BOTH,UPDATE_BOTH,Statut des Juifs sous le régime de Vichy,1940-10-03,true,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Le titre actuel est trop vague. Le titre proposé est plus précis et correspond à l'appellation courante. La date du 3 octobre 1940 correspond à la promulgation du premier Statut des Juifs par le régime de Vichy, un événement majeur. La description est cohérente avec cette date et ce titre.",Vérifier si d'autres statuts ou lois antisémites importants ont été promulgués à d'autres dates et créer des événements distincts si nécessaire.
42b4a1a7-740f-44c8-b2d7-62ab8022f608,Achèvement du Manhattan Building,1891-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,L'audit précédent n'a pas trouvé de sources fiables confirmant la date de 1891. Les sources externes fournies concernent le Flatiron Building et ne sont pas pertinentes pour cet événement. Il est nécessaire de trouver des sources fiables pour valider la date et l'événement.,"Effectuer une recherche approfondie pour trouver des sources fiables qui confirment la date d'achèvement du Manhattan Building. Vérifier les archives d'architecture, les journaux de Chicago de l'époque, et les bases de données d'histoire d…"
4193842b-d063-4483-bf6a-30d80ca75e41,Ambroise Paré devient chirurgien du roi,1552-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,Nomination d'Ambroise Paré comme chirurgien du roi,1552-01-01,false,B,0.7,INSUFFICIENT_EVIDENCE,preuve_insuffisante,"Le titre est reformulé pour être plus standard. La date est conservée car elle est mentionnée dans la description et plausible, bien que non confirmée par une source directe dans les extraits fournis. Le titre reformulé est plus générique et acceptable en l'absence de confirmation précise.",Conserver la fiche avec le titre et la date actuels. Rechercher des sources supplémentaires pour confirmer la date de nomination.
24a352d6-3af4-482b-8e9c-c92ada39e8fb,Les Français approuvent la baisse du mandat présidentiel,2000-01-01,UPDATE_BOTH,UPDATE_BOTH,Référendum français sur le quinquennat,2000-09-24,true,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Le titre actuel est factuel mais pas optimal. Le titre proposé est plus standard et correspond à l'appellation usuelle de l'événement. La date du 24 septembre 2000 est la date du référendum sur le quinquennat, confirmée par de nombreuses sources.",Vérifier l'orthographe et la grammaire du titre et de la description.
758698d8-b991-4de4-8d4d-72ad7bfd03ca,Construction du phare d'Alexandrie,0290-01-01,UPDATE_DATE,REVIEW,,0294-01-01,true,B,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,La construction a duré environ 15 ans (299-289 AEC). La date médiane de 294 AEC est une approximation raisonnable.,Mettre à jour la date avec la date médiane approximative de 294 AEC.
81232f9d-a49a-4859-880b-cad8ed99c4ed,Première cartographie de la dorsale médio-atlantique,1953-01-01,KEEP_ACCEPTABLE,REVIEW,Cartographie de la dorsale médio-atlantique,1953-01-01,true,C,0.6,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Le titre est simplifié pour être plus générique et correspond à l'événement décrit. La date est conservée car elle est mentionnée dans la description, mais sans source externe, le niveau de confiance reste faible.",Rechercher des sources externes pour confirmer la date de la cartographie de la dorsale médio-atlantique.
8291fa12-ed2a-4cfb-afd5-70df5c3b5de0,Première transmission télégraphique transatlantique,1858-01-01,UPDATE_DATE,UPDATE_DATE,,1858-08-05,false,A,0.9,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,La description indique clairement août 1858. De nombreuses sources confirment que la première transmission télégraphique transatlantique a eu lieu le 5 août 1858.,Mettre à jour la date au 5 août 1858.
4419ba3c-2f34-4064-8acd-7978f720c9f2,Premier établissement permanent des Vikings en Islande,0874-01-01,KEEP_ACCEPTABLE,REVIEW,Établissement viking en Islande,0874-01-01,true,C,0.6,INSUFFICIENT_EVIDENCE,preuve_insuffisante,"La description correspond à l'établissement d'Ingolfur Arnarson à Reykjavik en 874, mais la source Wikidata donne 900. L'absence de sources solides et concordantes justifie un niveau de confiance faible.",Chercher des sources plus fiables pour confirmer la date exacte de l'établissement viking initial en Islande.
5916853d-08db-4b32-bd9c-cc351e9b49e6,Guerre de l'eau de Cochabamba,2000-01-01,REVIEW,REVIEW,,,true,B,0.5,INSUFFICIENT_EVIDENCE,absence_de_singularite,"The event is described as a 'war', implying a period, not a single day. Further investigation is needed to determine the exact start or end date, or if a specific event can be isolated.",Review to determine a more precise date or if the event should be reframed as a period.
605d67df-54cc-4cd7-9b2d-899d8013cf6a,Construction des murs en pierre du Kremlin de Moscou,1367-01-01,UPDATE_TITLE,REVIEW,Construction du Kremlin de Moscou en pierre,1367-01-01,true,B,0.7,INSUFFICIENT_EVIDENCE,preuve_insuffisante,"Le titre est légèrement modifié pour plus de clarté. La date de 1367 est cohérente avec la description. Bien que la source Wikidata indique 1420, la description se concentre sur les murs de pierre de 1367.","Vérifier si d'autres phases de construction ont eu lieu en 1420, ce qui pourrait expliquer la date de Wikidata."
6b6fe8cc-d88d-495b-aaf5-b1f475b19981,Foundation of the Order of Beghards,1220-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,Ordre des Béghards,1220-01-01,false,B,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Le titre est mis à jour pour être plus concis et en français. La date est conservée car elle est mentionnée dans la description et l'article Wikipédia mentionne une activité à partir du XIIIe siècle, ce qui rend 1220 acceptable.",Conserver la fiche avec le titre et la date actuels. Vérifier si d'autres sources confirment la date de 1220.
62856ef1-2a19-4be1-8f2a-9bca13b298fb,Début de la construction de la Grande Mosquée,0785-01-01,KEEP,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,preuve_insuffisante,"La date et le titre correspondent à la description. Bien que les sources actuelles soient incorrectes, la date de 785 est largement acceptée pour le début de la construction de la Grande Mosquée de Cordoue. Il faudrait idéalement des sources plus solides, mais l'information semble correcte.",Conserver l'événement avec le titre et la date actuels. Ajouter des sources plus fiables si possible.
25868a63-2aff-4a37-acb2-baade484d782,Entrée en vigueur du TICE,1996-01-01,UPDATE_BOTH,UPDATE_BOTH,Traité d'interdiction complète des essais nucléaires,1996-09-24,true,A,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,"Le titre est plus clair sans ""Entrée en vigueur de"". La date du 1996-09-24 correspond à la date de signature du traité, un événement plus singulier et documenté que son entrée en vigueur. De nombreuses sources confirment cette date comme la date de signature officielle du traité.",Aucune recommandation supplémentaire.
a31b0c33-83d6-44ae-9186-b0e37a305e40,Le traité de Loudun met fin à la révolte des princes,1616-01-01,UPDATE_DATE,REVIEW,Traité de Loudun,1616-05-06,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Plusieurs sources concordantes indiquent que le traité de Loudun a été signé le 6 mai 1616, et non le 1er janvier 1616. Le titre est simplifié pour correspondre à l'appellation standard.",Mettre à jour la date avec la date correcte (6 mai 1616) et simplifier le titre. Vérifier que la description reste cohérente avec la nouvelle date.
879222a1-24ea-4c81-9cd5-147e8a849525,Création du Fonds mondial pour la nature (WWF),1961-01-01,UPDATE_DATE,REVIEW,Création du Fonds mondial pour la nature (WWF),1961-04-29,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,Plusieurs sources indiquent que la création du WWF a eu lieu le 29 avril 1961. La description est cohérente avec cette date.,Mettre à jour la date de création du WWF avec le 29 avril 1961.
945dd990-474c-4ba3-b9d2-ff4c79b8dc68,Première dissection publique à Bologne,1302-01-01,REVIEW,REVIEW,,,true,C,0.5,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date de 1302 pour la première dissection publique à Bologne n'est pas confirmée. Nécessite des sources plus solides pour valider la date et le lieu.,Rechercher des sources historiques primaires ou secondaires qui confirment la date et le lieu de la première dissection publique à Bologne. Vérifier si d'autres villes revendiquent également cet événement.
7608e7eb-4d30-4ba3-9de0-b11b8862dab6,Instauration par Charlemagne de l'assemblée des plaids généraux,0780-01-01,UPDATE_BOTH,REVIEW,Institution des plaids généraux,0779-12-31,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date exacte de 780 est incertaine. Plusieurs sources indiquent que les plaids généraux ont été institués vers la fin des années 770. Le titre est légèrement reformulé pour plus de concision.,Mettre à jour la date pour refléter l'incertitude et reformuler légèrement le titre.
04716715-42a6-4c25-aa8c-a0bc59442747,Première édition française du Petit Prince,1946-01-01,UPDATE_DATE,REVIEW,Première édition française du Petit Prince,1943-04-21,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"La date de publication en français est estimée à environ deux semaines après la publication en anglais le 6 avril 1943, selon Wikipédia.",Mettre à jour la date avec la date approximative de la première édition française.
119450a1-c7da-431a-a647-b60251bf8b0c,Mariage de Marie-Thérèse d'Autriche et François de Lorraine,1736-01-01,UPDATE_DATE,UPDATE_DATE,,1736-02-12,false,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,Le mariage a eu lieu le 12 février 1736. Plusieurs sources fiables confirment cette date. La description est cohérente.,Mettre à jour la date au 12 février 1736.
af3ae39f-f4e7-406a-b85b-cf1c321e9cd9,Décision d'ouverture du projet du musée du quai Branly,1999-01-01,UPDATE_TITLE,REVIEW,Création du musée du quai Branly,1999-01-01,true,B,0.9,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"Le titre actuel est acceptable, mais ""Création du musée du quai Branly"" est plus concis et précis. La description confirme la date de 1999 comme l'année de la décision de création. Pas de sources externes directes, mais la description est cohérente.","Mettre à jour le titre pour plus de concision et de précision, tout en conservant la date de 1999."
4513af9f-518f-4ea5-8872-0d9afd7ade07,Suppression de l'ordre des Jésuites en France,1764-01-01,REVIEW,REVIEW,Suppression de la Compagnie de Jésus en France,1764-11-26,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"La date de suppression est imprécise. Plusieurs sources indiquent que la suppression a été prononcée par un édit de novembre 1764, enregistré par le Parlement le 26 novembre 1764. Le titre est légèrement modifié pour correspondre à l'appellation officielle.",Mettre à jour la date avec la date précise de l'enregistrement de l'édit de suppression par le Parlement.
