id,deleted_title,deleted_date,final_decision,confidence,evidence_level,status,result_bucket,delete_reason,source_run
0e410aa9-ae56-436f-aa99-1812c93ea516,Dépression agricole,1870-01-01,DELETE,1,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,L'événement décrit une période et non un événement singulier. Le titre est ambigu et ne correspond pas à un événement précis.,historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
035111c2-0f8c-4c01-9fd2-4df93674f0fd,Leif Erikson établit une colonie à Vinland,1000-01-01,DELETE,1,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,"L'établissement d'une colonie est un processus qui s'étale dans le temps, pas un événement ponctuel datable précisément. La date de 1000 est arbitraire.",historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
43d83bb6-9a5f-420d-90e2-89179813ca20,Apogée de la construction de l'Alhambra de Grenade,1350-01-01,DELETE,1,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,L'événement décrit une période de construction et non un événement singulier pouvant être rattaché à une date précise. Il s'agit d'une période et non d'un événement ponctuel.,historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
08220bd9-a993-4803-9c93-efa6907d43dc,Règne de Louis VI le Gros,1108-01-01,DELETE,1,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,L'événement décrit une période (un règne) et non un événement singulier. Il est donc impossible de lui attribuer une date précise.,historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
b55cb5f3-17f6-4751-86c8-70adc987248a,Construction du palais d'Été en Chine,1707-01-01,DELETE,1,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,L'événement décrit une période de construction et non un événement singulier. La construction du Palais d'Été s'est étendue sur plusieurs années.,historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
e5d5e7e5-c307-4480-a1c9-c97a31cdc00d,Règne de Louis IX ou saint Louis,1226-01-01,DELETE,1,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,,historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
274e8fd1-f3a8-4457-acd0-a31bc5d1999b,Développement de l'anatomie à Salerne,1190-01-01,DELETE,1,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,L'événement décrit une période de développement de l'anatomie à Salerne et non un événement singulier. Il est impossible de déterminer une date précise pour cet événement.,historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
f599e521-dfab-4da3-8f7e-d88011232044,Dissolution de l'empire Hun,0469-01-01,DELETE,0.9,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,L'événement décrit un processus et non un événement singulier. Aucune source ne confirme une année spécifique pour la fin de l'empire Hun.,historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
10562470-f701-440c-a24b-583c2320b082,Domestication du faucon pour la chasse,1200-01-01,DELETE,1,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,"L'événement décrit un processus de domestication qui s'étend sur une période, et non un événement singulier à une date précise.",historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
505b65ea-1197-408f-87d4-a04054a12501,Campagne nataliste pour des familles nombreuses,1950-01-01,DELETE,0.9,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,L'événement décrit une campagne sur une période et non un événement ponctuel. Il n'y a pas d'événement singulier identifiable.,historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
f532634d-c543-465d-90da-e2ede26723cc,Règne de Charles le Chauve,0840-01-01,DELETE,1,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,L'événement décrit une période (règne) et non un événement singulier. Impossible de déterminer une date précise.,historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
4e71f3d8-98bb-402a-9770-546bd57a5270,Diffusion du Shatranj en Europe via l'Espagne musulmane,1000-01-01,DELETE,1,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,"L'événement décrit une diffusion culturelle sur une période, et non un événement singulier datable précisément. Il s'agit d'un processus historique plutôt que d'un événement ponctuel.",historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
09823f6a-a0a5-4afc-87d9-6f447cd2a04f,Développement de la caravelle portugaise,1440-01-01,DELETE,0.9,A,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"L'événement décrit un processus de développement plutôt qu'un événement singulier. Les sources fournissent des dates contradictoires (1415, 1492, 1500) et ne permettent pas de déterminer une année précise pour le développement de la carave…",historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
f93631e7-f2d1-4e70-a397-d4e3a8715b36,Premières foires de Champagne,1137-01-01,DELETE,1,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,"The event describes a series of fairs over a period of time, not a singular event on a specific date. The provided date is arbitrary and not representative of the event's nature.",historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
92c202b2-78e1-46ef-8b0c-9accd7a21612,Guerre hussite en Bohême,1419-01-01,DELETE,0.9,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,"Il s'agit d'une période historique et non d'un événement ponctuel. Le titre et la description indiquent une guerre, donc une période, et non un événement ponctuel.",historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
a070de4f-7515-4bcc-83e9-a54b6ec72cee,Développement de l'apiculture en Europe,1300-01-01,DELETE,0.9,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,L'événement décrit un développement sur une période et non un événement ponctuel. Il ne s'agit pas d'un événement singulier.,historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
3dbdc7a1-0d53-42e9-96ce-074e39e5a2a8,"Hugues le Grand, Duc des Francs",0943-01-01,DELETE,0.9,A,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,Aucun événement spécifique n'est mentionné en 943 concernant Hugues le Grand dans les sources disponibles. L'affirmation que Hugues exerçait une influence considérable en 943 est trop vague pour être considérée comme un événement.,historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
974570fc-04cc-435a-9833-9f2007709ad3,Début de la colonisation du Brésil,1530-01-01,DELETE,1,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,"L'événement décrit un processus (la colonisation) et non un événement singulier. La date de 1530 marque le début de ce processus, mais ne représente pas un événement unique et datable avec précision.",historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
30bfd30e-26fb-48bd-89d7-65981d9c18a2,Division de l'Empire romain par Dioclétien,0285-01-01,DELETE,0.9,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,"L'événement décrit un processus historique et non un événement singulier datable précisément. Plusieurs dates sont possibles, mais aucune ne fait consensus.",historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
0d47f90e-02dd-461d-ad0c-cc48c711362d,Crise des dettes souveraines en Europe,2010-01-01,DELETE,1,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,L'événement décrit une période et non un événement singulier. Le titre et la description indiquent une crise qui s'est déroulée sur plusieurs années et dans plusieurs pays.,historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
40235b99-57ca-4208-a406-9d332da7b1fc,Règne de Charles VI le Fol,1380-01-01,DELETE,0.9,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,,historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
660f3c61-6ed9-42f4-a20f-93429e9d1fdb,Nicolas de Cues et la philosophie humaniste,1440-01-01,DELETE,1,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,L'entrée décrit un développement philosophique et non un événement ponctuel. Il n'y a pas d'événement singulier à dater précisément.,historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
1d6930ab-e11f-4d8f-a83e-4acbaf44dec8,Élaboration des premières règles des échecs,1475-01-01,DELETE,0.9,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,"L'événement décrit une évolution des règles des échecs, et non un événement singulier datable précisément. Il s'agit d'une période d'évolution, pas d'un événement ponctuel.",historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
a82248bb-4709-4ced-b842-8f8a5be97c49,Règne de Pépin le Bref sur le royaume des Francs,0751-01-01,DELETE,0.9,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,,historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
4c47e3d0-fab3-4e55-abbb-25828b81023d,Développement de la mécanique quantique,1925-01-01,DELETE,1,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,"L'événement décrit un développement scientifique sur plusieurs années, et non un événement ponctuel. Il n'est pas possible de l'associer à une date précise.",historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
9f4c3e69-e1ed-4497-a697-09019000b714,Raids normands dans les régions entre l' Oise et la Meuse,0899-01-01,DELETE,0.9,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,"L'événement décrit une série de raids, pas un événement singulier. Le titre actuel est trop vague et ne correspond pas à un événement spécifique.",historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
37070607-f3bd-463a-be19-4b4b0fb955dc,Début des guerres d'indépendance en Amérique latine,1810-01-01,DELETE,1,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,L'événement décrit un processus historique et non un événement singulier. Il s'agit d'une période et non d'un événement ponctuel.,historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
2f83fb83-4695-41cc-a5df-bfa6f5faef84,Règne de Carloman II,0882-01-01,DELETE,1,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,"L'événement décrit une période (un règne) et non un événement singulier. De plus, il y a confusion entre Carloman II (882-884) et Carloman, fils de Charles le Chauve (847-877).",historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
221b213e-25dc-485b-b237-429ab3f2f28d,Guerre de Cent Ans entre le royaume de France et le royaume d'Angleterre,1337-01-01,DELETE,1,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,L'événement décrit une période historique et non un événement singulier. La date de début de la guerre ne représente pas un événement en soi.,historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
e3c15391-81d3-41ba-91e1-63165fb7c298,Introduction du dindon en Europe,1520-01-01,DELETE,0.9,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,"L'introduction du dindon en Europe est un processus graduel, et non un événement ponctuel. Il est difficile de déterminer une date précise pour cet événement.",historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
e8071fec-96e6-4695-bd2a-4bc0f9edcbb8,Le mouvement des flagellants,1349-01-01,DELETE,1,A,INSUFFICIENT_EVIDENCE,absence_de_singularite,"L'événement décrit un mouvement religieux sur une période, et non un événement singulier à une date précise.",historical-quality-pipeline-quality-overnight-insufficient-evidence.delete.json
