id,current_title,current_date,status,result_bucket,final_decision,proposed_title,proposed_date_iso,confidence,evidence_level,recommendation,reasoning_short,delete_reason
2ef923ea-9571-468f-b22b-575c567e925d,Construction de la forteresse de Derbent,0465-01-01,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,REVIEW,Construction de la forteresse de Derbent,0438-01-01,0.8,B,Mettre à jour la date de construction de la forteresse de Derbent à 438 selon Wikidata.,"Wikidata indique une date de début de construction en 438. Bien que Wikipedia ne donne pas de date précise, l'information de Wikidata est une source acceptable.",
a219c013-a4ce-4913-9b83-d6fe52b84aec,L'arianisme devient dominant chez les Goths,0341-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0.6,C,Conserver l'événement avec une note indiquant l'incertitude de la date.,"Bien qu'il soit difficile de trouver une date précise pour l'adoption de l'arianisme par les Goths, la description correspond à l'événement décrit dans le titre. L'année 341 est plausible, mais la preuve est faible.",
e3f160c4-b4d0-4e48-af6a-53037ca23f5a,Destruction de l'Université de Nalanda,1193-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Destruction de l'université de Nalanda,,0.7,B,Supprimer la date car elle est incertaine. Vérifier si d'autres sources permettent de préciser la date.,"La date exacte est incertaine, il faut donc supprimer la date. Le titre est correct.",
630689d2-f02b-4aee-b226-84d855a6afd7,Le scandale de l'esclavage au Congo belge,1908-01-01,INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,Scandale de l'État indépendant du Congo,,0.9,A,Mettre à jour le titre pour plus de précision historique.,"Le titre actuel est acceptable mais peut être amélioré pour correspondre à l'appellation la plus courante et officielle de cet événement. Le terme 'État indépendant du Congo' est plus précis que 'Congo belge' pour cette période. L'événement est une période, pas un événement singulier.",
ac95395a-8298-4251-ba0d-b192b6ae429d,Fondation du Ku Klux Klan (moderne),1915-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Fondation du second Ku Klux Klan,1915-09-01,0.8,B,Vérifier si le 1er septembre est la date exacte ou une date approximative de septembre 1915.,Le titre est amélioré pour plus de clarté. La date du 1er janvier 1915 est incorrecte. La fondation du second KKK a eu lieu en septembre 1915. La description est cohérente avec cette information.,
72b75444-ab7b-4cf4-8e59-6a76be062b76,Ouverture du musée parisien consacré aux arts et civilisations non occidentales,2006-01-01,INSUFFICIENT_EVIDENCE,preuve_insuffisante,REVIEW,Ouverture du musée du quai Branly - Jacques Chirac,2006-06-20,0.8,B,Mettre à jour la date avec la date correcte d'ouverture du musée.,"La date d'ouverture du musée du quai Branly est le 20 juin 2006, et non le 1er janvier 2006. Plusieurs sources concordantes confirment cette date.",
4ea1ec88-5820-42f3-9d1e-91e1a2facf66,Première photographie couleur,1861-01-01,INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,Première photographie couleur,1861-05-17,0.7,B,Update the date to 1861-05-17 to reflect the specific date of the first public demonstration of color photography by James Clerk Maxwell.,La date du 17 mai 1861 est plus précise pour la première démonstration de la photographie couleur par James Clerk Maxwell.,
715f2030-129a-40cb-9a7f-a5eb99927f82,Premiers essais thermonucléaires (bombe H) par les États-Unis et l'URSS,1952-01-01,INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,,,0.5,C,"Review to determine if the event should be split into two separate events (one for the US and one for the USSR) or if a more specific title can be found that refers to a single, significant test.",The current title refers to multiple events (first tests by the US and the USSR). It needs to be split into two separate events or rephrased to focus on a specific test.,
17f1837a-c953-493b-b83b-de1d85049ec4,Le scandale du Crédit Mobilier,1867-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Scandale du Crédit Mobilier,1872-01-01,0.8,B,"Mettre à jour la date à 1872-01-01, date de l'éclatement du scandale.",Le scandale éclate en 1872. La date actuelle (1867) est incorrecte. Le titre est correct.,
10409bb1-8135-4fc6-bbf7-07a1ef4bd01f,Extension des centres d'apprentissage de l'Éducation nationale,1950-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,Effectuer des recherches supplémentaires pour trouver une source fiable confirmant la date de l'extension des centres d'apprentissage de l'Éducation nationale.,"La date de 1950 est mentionnée dans la description, mais l'audit précédent n'a pas trouvé de source fiable confirmant cette date. Le titre est acceptable, mais la date nécessite une vérification plus approfondie.",
61668c0e-7383-4c97-b4c8-300b2a39abb1,Tacite publie Les Annales,0116-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,Rechercher des sources académiques ou des ouvrages de référence sur Tacite et ses œuvres pour confirmer la date de publication des Annales.,La date de publication des Annales est incertaine. Il faut consulter des sources spécialisées pour confirmer la date.,
875a318d-6eb9-4803-a51a-c5cdc2f4b65c,Université d'Oxford reçoit sa charte royale,1133-01-01,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,REVIEW,,,0,C,Rechercher des sources fiables concernant la date d'octroi de la charte royale à l'Université d'Oxford.,La date de 1133 pour la charte royale de l'Université d'Oxford est incertaine et nécessite une vérification approfondie. Les sources fournies concernent l'Université de Reading et ne sont pas pertinentes.,
0608f05b-687e-4b03-9cbe-c685eb0202be,Création du franc,1360-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Création du franc,1360-12-05,0.8,B,Mettre à jour la date avec la date précise de l'ordonnance.,La date du 5 décembre 1360 est la date de l'ordonnance royale créant le franc. La description correspond bien à cet événement.,
9d7512e1-b566-45d0-b4f5-c5b593619acb,Achèvement des fresques de Signorelli à Orvieto,1504-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,"Rechercher des sources fiables (articles d'art, biographies de Signorelli, publications académiques) qui confirment la date d'achèvement des fresques de Signorelli à Orvieto.",L'année d'achèvement des fresques n'est pas confirmée par les sources actuelles. L'article Wikipédia mentionne les fresques mais sans date. Wikidata concerne la construction de la cathédrale.,
55eabf66-7b32-4c6f-80ee-1784f306f777,Premier moulin à papier en France,1320-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,Rechercher des sources supplémentaires pour confirmer l'année exacte de l'établissement du premier moulin à papier en France. Vérifier si Troyes est bien le lieu de ce premier moulin.,L'année 1320 n'est pas confirmée par les sources disponibles. Il faut investiguer plus avant pour confirmer cette date ou trouver une date plus précise.,
efc594ba-1e31-4ac2-befe-448c611b01c7,Henri Plantagenêt s'empare de la vicomté de Thouars,1156-01-01,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,REVIEW,,,0.6,B,"Conserver l'événement tel quel, mais envisager une recherche de sources plus spécifiques à l'avenir pour renforcer la preuve.","Le titre et la date semblent corrects et cohérents avec la description. Bien qu'une source plus directe serait préférable, l'absence de contestation et la cohérence interne permettent de valider avec un niveau de confiance acceptable.",
ef583ac5-6641-4752-8944-ee2df754ecd6,Affaire des diamants de Bokassa,1975-01-01,INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,Affaire des diamants de Bokassa,1979-10-01,0.8,A,Update the date to reflect the start of the scandal as reported by multiple sources.,"L'affaire éclate en octobre 1979 selon l'article Wikipédia. La description actuelle mentionne 1975, ce qui est le début de la relation entre les deux hommes, mais pas le début de l'affaire.",
b4f257b1-a87e-49fa-a01e-88b88c2af356,Rattachement du Comté de Toulouse,1271-01-01,INSUFFICIENT_EVIDENCE,preuve_insuffisante,REVIEW,,,0,C,"Rechercher des sources fiables (articles académiques, ouvrages historiques) qui confirment le rattachement du Comté de Toulouse au Royaume de France et sa date précise.",L'audit précédent n'a pas trouvé de sources confirmant la date de 1271. Il faut investiguer plus avant pour confirmer ou infirmer cette date.,
e83d4de0-7130-4b29-bb72-f7053ae8e836,Marco Polo quitte la Chine,1292-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,Rechercher des sources historiques fiables qui confirment la date exacte du départ de Marco Polo de Chine.,La date de départ de Marco Polo de Chine est incertaine. L'audit précédent n'a pas trouvé de sources fiables. Il faut une recherche plus approfondie pour confirmer la date exacte.,
82cb2477-f2bd-46a9-a0d9-bef43e2bc6ac,Invention du haut fourneau en Chine,1068-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Invention du haut fourneau en Chine,,0.7,B,Remove the specific date as the invention of the blast furnace in China occurred earlier than 1068.,La date de 1068 n'est pas confirmée. L'article Wikipédia indique que l'usage du haut fourneau en Chine remonte au Ier siècle. Il faut donc supprimer la date précise.,
98a70c7c-1e71-45f3-8985-9e18de73114e,Cousteau invente le scaphandre,1943-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,"Rechercher des sources externes fiables (biographies de Cousteau, articles de journaux d'époque, publications scientifiques) qui confirment l'année exacte de l'invention du scaphandre autonome.",L'année exacte de l'invention du scaphandre autonome n'est pas confirmée par les sources actuelles. L'article Wikipedia décrit le scaphandre autonome mais ne mentionne pas d'année précise pour son invention.,
d9315af5-48f2-4098-9335-00a5f3cd6ecc,Signature des accords d'assistance mutuelle franco-américains,1951-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,"Provide reliable sources that explicitly mention the date of the ""Signature des accords d'assistance mutuelle franco-américains"".",The previous audit couldn't confirm the date. No new sources were provided to confirm the date. Requires a human review to find reliable sources to confirm the date of the event.,
935b235c-67c9-45e8-be8c-56217eee2ab6,Proclus succède à Plutarque à l'Académie,0437-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,Rechercher des sources fiables qui confirment l'année de la succession de Proclus à Plutarque à l'Académie d'Athènes.,"L'année de succession de Proclus à Plutarque à l'Académie n'est pas confirmée par les sources disponibles. L'information est potentiellement correcte, mais nécessite une vérification plus approfondie.",
0010b463-833c-4fb3-bbdb-b06c18f4bd58,Soulèvement de Décembristes en Russie,1825-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,1825-12-26,0.8,B,Mettre à jour la date au 26 décembre 1825.,Le soulèvement des Décembristes a eu lieu le 26 décembre 1825 (14 décembre selon le calendrier julien).,
ae523de4-8d52-4114-ab4a-c1bdfc22dbd4,Lister publie sur l'antisepsie,1867-01-01,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,REVIEW,Publication des travaux de Joseph Lister sur l'antisepsie,1867-01-01,0.9,B,Vérifier avec des sources externes la date exacte de publication des travaux de Lister.,Le titre actuel est trop vague. Le titre proposé est plus précis et correspond à la description. La date est conservée car elle est cohérente avec la description.,
30a60461-5e57-470f-b18e-272b09bba704,Programme autoroutier du Plan Monnet,1951-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0.6,B,"Keep the current title and date, but continue to search for more precise information regarding the program's timeline.","The description clearly links the program to the Plan Monnet. While the exact start date might be debated, 1951 is a reasonable approximation given the context of post-war reconstruction. Without more precise sources, keeping the current information is acceptable.",
5f43c90b-7188-42d3-846e-c0d6eaaf84ea,Fondation de la Société de la paix de New York,1815-01-01,INSUFFICIENT_EVIDENCE,preuve_insuffisante,REVIEW,,,0,C,Rechercher des sources externes (autres que Wikipédia et Wikidata) confirmant la date de fondation de la Société de la paix de New York.,La date de fondation de la Société de la paix de New York n'est pas confirmée par des sources fiables. Nécessite une vérification humaine pour trouver des sources.,
1fc1c5f5-f7cb-4a58-afee-3a5db470ee0b,Invention du masque à gaz par John Stenhouse,1854-01-01,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,REVIEW,,,0.6,C,Ajouter des sources pour renforcer la validation de la date de l'invention.,"L'information semble plausible et cohérente avec la description, mais manque de sources externes solides pour confirmer la date exacte. On conserve en l'état, mais avec un niveau de confiance modéré.",
e947d6e2-bd86-436a-8b92-23ca92b30fb7,"Tortuga, repaire de pirates",1630-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,"Tortuga, repaire de pirates",1630-01-01,0.6,C,Conserver l'entrée avec un niveau de confiance faible. Rechercher des sources plus solides confirmant l'année exacte.,"L'information de 1630 comme début de l'établissement de Tortuga comme repaire de pirates est plausible, mais difficile à confirmer avec des sources directes et fiables. On garde l'entrée avec un niveau de confiance faible.",
fb19ea34-ee9a-4bed-91e0-65da2d10d716,Réapparition de la frappe privée de monnaie,0884-01-01,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,REVIEW,,,0.6,B,Ajouter des sources externes pour renforcer la confiance dans la date et la description de l'événement.,"La description de l'événement est cohérente avec le titre et la date. Bien qu'il n'y ait pas de sources externes fournies, la description elle-même fournit un contexte historique plausible. L'absence de sources externes abaisse le niveau de confiance, mais l'événement semble acceptable en l'état.",
59e3565f-f6bb-40ec-96a4-5916ee861bf2,Naissance de Jésus,0001-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Naissance de Jésus,,0.5,C,"Nécessite une expertise historique pour déterminer si une année peut être raisonnablement inférée malgré le débat historiographique. Pour l'instant, aucune année ne peut être confirmée.",La date de naissance de Jésus est incertaine et sujette à débat historiographique. L'année 0001 est arbitraire et non sourcée. Nécessite une expertise historique.,
e8a3c52b-4cff-4466-ac1b-674f7e47bef6,Première exposition Gutai à Tokyo,1955-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0.5,C,Rechercher des sources mentionnant spécifiquement la date de la première exposition Gutai à Tokyo.,L'année de la première exposition Gutai à Tokyo n'est pas confirmée par les sources disponibles. Il est nécessaire de trouver une source fiable qui mentionne explicitement la date de cette exposition.,
810a14a7-5969-4513-aaff-c82be51ab8a2,Mise en place de mesures économiques en France pour stabiliser les finances face au premier choc pétrolier,1974-01-01,INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,,,0.6,B,"Consider rephrasing the title to reflect the policy itself rather than its implementation, if possible. Otherwise, keep as is.","The event describes a policy implementation process rather than a singular event. However, the description provides sufficient context and the date is plausible.",
f4239b6d-9678-432b-819d-82518ef81b49,Invention du bathyscaphe par Auguste Piccard,1948-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0.5,C,Verify the exact year of the bathyscaphe's invention using more specific and reliable sources.,The exact date of the bathyscaphe invention is not clearly stated in the provided sources. Further investigation is needed to confirm the 1948 date.,
9eb12c14-dc74-4848-bc79-d987730493e3,Premier hôpital psychiatrique de Valence en Espagne,1409-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,"Rechercher des sources fiables confirmant la date de fondation du premier hôpital psychiatrique à Valence, Espagne.","L'information de 1409 est à confirmer. Les sources actuelles ne permettent pas de valider cette date pour la fondation du premier hôpital psychiatrique à Valence, Espagne. La source Wikipédia parle de la bibliothèque publique de Valence, installée dans l'ancien hôpital, mais ne donne pas d'information sur la date de f…",
d05a41ee-74bb-4a23-b63b-7ed94fc7bde5,Pétrarque couronné poète à Rome,1341-01-01,INSUFFICIENT_EVIDENCE,preuve_insuffisante,REVIEW,Couronnement de Pétrarque comme poète à Rome,1341-04-08,0.8,B,Mettre à jour la date avec la date précise du couronnement.,Plusieurs sources indiquent que le couronnement a eu lieu le 8 avril 1341. La description est cohérente avec cet événement.,
3be1a606-f0d1-4676-b4e9-218fc5c04a88,Paiement par Charles le Chauve d'un tribut aux Normands pour épargner Paris,0852-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,UPDATE_BOTH,Siège de Paris par les Vikings,0885-11-25,0.9,A,Mettre à jour le titre et la date avec les informations correctes.,"L'événement décrit correspond au siège de Paris par les Vikings, qui a débuté le 25 novembre 885. La date et le titre actuels sont incorrects. Les sources Wikipedia et Wikidata confirment cette date.",
7a3518d2-3acf-40f1-85f6-c80d61153a13,Création de l'Université de Barcelone par Alphonse V,1449-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Fondation de l'Université de Barcelone,,0.8,B,"Vérifier et corriger la date de fondation de l'université. Les sources actuelles indiquent 1842, ce qui contredit la description actuelle.",Le titre est plus clair sans mentionner Alphonse V. La description reste cohérente.,
dddc3233-649e-41ff-a3ed-c9a74bfba87a,Création de SOS Racisme – précurseurs et contexte,1980-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,UPDATE_BOTH,Création de SOS Racisme,1984-01-01,0.9,A,Mettre à jour le titre et la date avec la création effective de SOS Racisme en 1984.,La description mentionne la création de SOS Racisme en 1984. Le titre est plus clair sans la mention des précurseurs. De nombreuses sources confirment la création de SOS Racisme en 1984.,
bead95cd-38cd-40c0-8ffb-f07ca64f04ce,Grande famine en Irlande,1845-01-01,INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,Grande famine en Irlande (1845-1849),1845-01-01,0.9,A,Préciser la période de la famine dans le titre pour éviter toute confusion avec d'autres famines.,Le titre actuel est ambigu car il existe plusieurs grandes famines. L'ajout de la période (1845-1849) permet de lever l'ambiguïté. La description est cohérente avec cette période.,
f4b673eb-a5dd-4564-b45c-2bda000f9cad,Retrait massif des Normands à la suite d'une importante famine,0892-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Retrait des Normands en France suite à la famine de 892,0892-01-01,0.7,B,"Vérifier si le retrait des Normands est bien un événement ponctuel ou une période. Si c'est une période, il faudra revoir la date et le titre.","Le titre actuel est trop long et pourrait être plus précis. Le retrait est lié à la famine de 892, il est donc pertinent de le mentionner dans le titre. La date est déjà dans la description, il faut la conserver.",
bc06cd30-2d21-4f7a-b7da-978854c517f1,Naufrage de la Santa Maria,1492-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Naufrage de la Santa Maria,1492-12-25,0.8,B,Mettre à jour la date avec le 25 décembre 1492.,La description mentionne Noël 1492 comme date du naufrage. Plusieurs sources concordantes indiquent que le naufrage a eu lieu le 25 décembre 1492.,
7ff1e23b-29cd-4822-9680-b56d9f3176b3,Invention du gouvernail d'étambot en Chine,1180-01-01,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,REVIEW,Invention du gouvernail d'étambot en Chine,1180-01-01,0.6,C,Conserver l'événement avec une confiance modérée. Rechercher des sources plus directes et fiables qui confirment l'année exacte de l'invention du gouvernail d'étambot en Chine.,"L'information est plausible et correspond à la description, mais la preuve est faible car elle repose sur une seule source indirecte (Wikipedia sur le gouvernail en général).",
76c4457a-2ad1-4d57-b547-0f5cd9415575,Construction du château de Buda,1247-01-01,INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,Construction du château de Buda,,0.7,B,Keep the title as 'Construction du château de Buda' but acknowledge that it represents a period of construction rather than a single event.,"The current title is acceptable, but it refers to a process spanning multiple years. No specific event is pinpointed. The title is kept as is, but marked as non-singular.",
3cb99d26-30dd-4db0-8b94-8357e4987abd,Grande sécheresse de l'Adrar,1388-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,Rechercher des sources fiables confirmant la date de 1388 pour la sécheresse de l'Adrar.,L'année 1388 n'est pas confirmée par les sources disponibles. Il faut trouver une source fiable qui confirme cette date.,
b2a6338b-9af5-48c2-bfb5-dceca32b672e,Wang Shuhe compile le Mai Jing (Classique des pouls),0266-01-01,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,REVIEW,,,0.6,B,"Conserver la fiche en l'état, en notant l'incertitude quant à la date exacte.","La description situe clairement l'événement pendant la dynastie Jin (266-280 après J.-C.) et mentionne Wang Shuhe comme un médecin éminent de cette période. L'année 266 est le début de cette dynastie, ce qui rend la date plausible, bien qu'elle ne soit pas confirmée par une source externe directe. Le titre est clair e…",
47cbdbc7-c087-404b-9d24-eb7a29c476d3,Création du vaccin contre le paludisme,2021-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,2021-10-06,0.8,B,Mettre à jour la date avec la date d'annonce officielle de l'OMS.,"La description mentionne l'approbation du vaccin antipaludique RTS,S/AS01 (Mosquirix) par l'OMS. Plusieurs sources indiquent que l'OMS a recommandé l'utilisation généralisée du vaccin RTS,S/AS01 (Mosquirix) le 6 octobre 2021. La date initiale du 1er janvier 2021 est incorrecte.",
b077055c-91bb-4b5e-bf79-94e708c42441,Fondation de la Société linnéenne de Londres,1788-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Fondation de la Société linnéenne de Londres,1788-02-26,0.8,B,Mettre à jour la date de fondation de la Société linnéenne de Londres au 26 février 1788.,La date de fondation de la Société linnéenne de Londres est le 26 février 1788. Plusieurs sources concordantes indiquent cette date.,
bf9ed04d-ced3-4d44-a1ac-ec9c9b154fea,Expédition d'Abd al-Rahman en Aquitaine,0728-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,Rechercher des sources primaires ou secondaires fiables qui confirment la date de l'expédition d'Abd al-Rahman en Aquitaine. Vérifier si Abd al-Rahman mentionné est bien Abd al-Rahman al-Ghafiqi et non Abd al-Rahman II.,L'audit précédent a soulevé des doutes sur la date de l'événement. Les sources actuelles ne permettent pas de confirmer ou d'infirmer la date de 728. Il est nécessaire de trouver des sources fiables qui mentionnent cette expédition et sa date.,
df90806a-c1da-43c4-9ac1-3d0173941697,Prise de Kiev par Oleg,0882-01-01,INSUFFICIENT_EVIDENCE,preuve_insuffisante,REVIEW,Prise de Kiev par Oleg de Novgorod,0882-01-01,0.7,B,Conserver la fiche avec le titre et la date mis à jour. Rechercher des sources supplémentaires pour renforcer la preuve.,"Le titre est amélioré pour préciser qu'il s'agit d'Oleg de Novgorod. La date est conservée car elle correspond à la description. Bien que la preuve soit acceptable, il serait préférable d'avoir plus de sources.",
40f6df8f-0528-41b9-8a9d-dd7b470d8d5c,Invention du chronomètre de marine par John Harrison,1759-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Invention du chronomètre de marine par John Harrison,1730-01-01,0.6,C,Find a more precise date for the invention or the start of the development of the marine chronometer.,"The description mentions that John Harrison worked for 31 years on the chronometer. While 1759 might be a significant year, the invention process started earlier. The date is updated to 1730 as a reasonable starting point for his work, but this is still an approximation.",
4d322669-0e1f-4dc9-888b-96bc489e3489,Catastrophe de l’usine AZF de Toulouse – préparation du site,2001-01-01,INSUFFICIENT_EVIDENCE,absence_de_singularite,UPDATE_BOTH,Catastrophe de l'usine AZF,2001-09-21,0.9,A,Update the title to 'Catastrophe de l'usine AZF' and the date to '2001-09-21' to reflect the actual event.,"The current title refers to the preparation of the site, which is not the main event. The main event is the explosion. The date should be updated to the date of the explosion.",
1efb1855-1400-4912-aec8-0e47d7bf0a21,Prise de Barcelone aux Musulmans d' Espagne,0801-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Prise de Barcelone (801),0801-01-01,0.6,C,Vérifier si l'ajout de la date au titre est la meilleure solution ou s'il existe un titre plus standard.,Le titre actuel est maladroit. L'ajout de la date au titre le rend plus précis et permet de le différencier d'autres prises de Barcelone. La date est conservée car elle est dans la description.,
f9f33bd5-dc2a-4428-a820-010e4f237575,Début de la construction de Qutub Minar à Delhi,1192-01-01,INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,Construction du Qûtb Minâr,1192-01-01,0.8,B,Mettre à jour le titre pour refléter l'ensemble de la construction et non uniquement le début. La date de début est conservée car c'est le point de départ de l'événement.,"Le titre est simplifié pour correspondre à l'événement principal. La date de début de construction est conservée, bien qu'il s'agisse d'une construction étalée dans le temps. Le titre est plus générique pour englober l'ensemble de la construction.",
9a8d5824-85ec-4185-a35a-e0e747b5ca98,Edit de Saint-Germain-en-Laye sur la Réforme,1562-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,Rechercher des sources externes fiables mentionnant spécifiquement l'Édit de Saint-Germain-en-Laye et sa date de publication.,L'audit précédent n'a pas permis de confirmer la date. Il faut des sources externes fiables mentionnant l'Édit de Saint-Germain-en-Laye et sa date de publication.,
86066506-ec28-463a-8184-b96052db4fc6,Première école pour filles en Nouvelle-France,1684-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,"Rechercher des sources externes fiables (archives, publications historiques) qui confirment l'année exacte de la fondation de la première école pour filles en Nouvelle-France. Vérifier si l'établissement a un nom officiel.",L'audit précédent a conclu à un manque de preuves concernant la date. Les sources actuelles concernent une école différente. Il faut trouver des sources fiables qui confirment la date de fondation de la première école pour filles en Nouvelle-France.,
f8c06080-7210-44f9-8b52-297cd1002025,Plan de modernisation des forces armées françaises,1950-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,Conduct further research to find reliable sources that explicitly mention the 'Plan de modernisation des forces armées françaises' and its launch date. Look for official documents or historical analyses.,The previous audit found insufficient evidence to support the date. The provided sources do not confirm the specific plan and its date. Further research is needed to validate the existence and date of this plan.,
0fedbe14-30e6-471e-83ec-f065996ed1e9,Première de la Messe en si mineur de Bach,1749-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,Rechercher des sources qui indiquent explicitement la date de la première de la Messe en si mineur.,"La date de première de la Messe en si mineur n'est pas clairement établie. L'article Wikipédia mentionne la composition et l'évolution de l'œuvre, mais ne fournit pas de date de première spécifique. Des recherches supplémentaires sont nécessaires pour confirmer la date.",
062eefb8-6d31-4a83-8a0a-f3bf8b152ae8,Création du RMI : Le Revenu minimum d’insertion est instauré par le gouvernement Rocard,1988-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,Création du Revenu minimum d'insertion (RMI),1988-12-01,0.8,B,Vérifier si le 1er décembre est la date exacte de la loi ou une date plus générale.,Le titre est amélioré en supprimant la référence au gouvernement Rocard. La date est mise à jour selon la loi du 1er décembre 1988.,
da3ec925-9532-4fa6-bada-48bf9815cb46,Excommunication de Robert II le Pieux pour bigamie,0997-01-01,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,REVIEW,,,0.6,B,"Conserver l'événement en l'état, mais encourager l'ajout de sources pour augmenter la confiance.","Le titre et la description sont cohérents. L'absence de sources externes est un facteur limitant, mais l'événement semble plausible.",
db501852-16b9-4d2c-892b-5823ede2e06e,Découverte de la ville de Dholavira en Inde,1967-01-01,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,,,0,C,"Rechercher des sources fiables (articles scientifiques, publications archéologiques) qui confirment la date de la découverte de Dholavira.",L'année de la découverte de Dholavira (1967) n'est pas confirmée par des sources fiables. Nécessite une vérification plus approfondie.,
34d064fa-4873-4a4e-a4ba-0c4c5fdf8ab8,"Igor Ier de Kiev assassiné, Olga régente se venge",0945-01-01,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,REVIEW,Assassinat d'Igor Ier de Kiev,0945-01-01,0.8,B,Vérifier si 'Assassinat d'Igor Ier de Kiev' est l'appellation la plus courante et officielle. Ajouter des sources pour confirmer la date.,Le titre est trop long et mentionne un événement secondaire (la vengeance d'Olga). Le titre doit être concis et centré sur l'assassinat d'Igor Ier. La date est conservée car elle est cohérente avec la description.,
330167f0-ed31-4088-908a-d534a364b43f,Fondation du premier club d'échecs à Londres,1725-01-01,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,REVIEW,,,0,C,"Rechercher des sources fiables (articles de presse, ouvrages spécialisés, sites web d'histoire des échecs) qui confirment l'existence et la date de fondation du premier club d'échecs à Londres.",L'audit précédent indique un manque de sources fiables pour valider la date de fondation du club d'échecs. Les sources fournies concernent le club de football Tottenham Hotspur et ne sont donc pas pertinentes.,
